Sequence,Item Number,Actual Qty,Unavailable Qty,Status,Warehouse,Location Id,Type,Fifo Date,Expiration Date,Reserved For,Lot Number,Inspection Code,Serial Number,Type1,Put Away Location,Owner Id,Pod Status
0,1940367,9,0,A,335,A3020KP2,I,46080,1,,,,,STORAGE,,,
0,1940367,8,0,A,335,A3020KR2,I,46078,1,,,,,STORAGE,,,
0,1940367,10,0,A,335,A3021KR2,I,46067,1,,,,,STORAGE,120A3020CS2,,
0,1940367,8,0,A,335,A3022MC2,I,46099,1,,,,,STORAGE,,,
0,1940367,7,0,A,335,A3023CV2,I,46067,1,,,,,STORAGE,,,
0,1940367,8,0,A,335,A3023JM2,I,46097,1,,,,,STORAGE,,,
0,1940367,8,0,A,335,A3023JP2,I,46098,1,,,,,STORAGE,,,
0,1940367,8,0,A,335,A3023KQ2,I,46099,1,,,,,STORAGE,,,
0,1940367,8,0,A,335,A3023MF1,I,46083,1,,,,,STORAGE,,,
0,1940367,8,0,A,335,A3024GN2,I,46085,1,,,,,STORAGE,121A3021KR2,,
0,1940367,8,0,A,335,A3024HP2,I,46067,1,,,,,STORAGE,,,
0,1940367,8,0,A,335,A3024JQ2,I,46097,1,,,,,STORAGE,,,
0,1940367,4,0,A,335,A3024LD2,I,46102,1,,,,,STORAGE,,,
0,1940367,10,0,A,335,A3025FZ2,X,46067,1,,,,,STORAGE,,,
0,1940377,10,0,A,335,A3018CK3,I,46085,1,,,,,STORAGE,,,
0,1940377,8,0,A,335,A3018DC3,I,46084,1,,,,,STORAGE,,,
0,1940377,10,0,A,335,A3020CS4,I,46079,1,,,,,STORAGE,,,
0,1940377,8,0,A,335,A3020DT4,I,46098,1,,,,,STORAGE,,,
0,1940377,4,0,A,335,A3020EC4,I,46099,1,,,,,STORAGE,,,
0,1940377,8,0,A,335,A3020FL4,I,46079,1,,,,,STORAGE,,,
0,1940377,8,0,A,335,A3020GA4,I,46098,1,,,,,STORAGE,,,
0,1940377,6,0,A,335,A3021EY3,I,46085,1,,,,,STORAGE,120A3020HK3,,
0,1940377,9,0,A,335,A3021FT4,I,46098,1,,,,,STORAGE,121A3021FT4,,
0,1940377,8,0,A,335,A3021KZ4,I,46079,1,,,,,STORAGE,,,
0,1940377,5,0,A,335,A3021MM3,I,46099,1,,,,,STORAGE,,,
0,1940377,8,0,A,335,A3022FM4,I,46076,1,,,,,STORAGE,,,
0,1940377,10,0,A,335,A3022HC3,I,46079,1,,,,,STORAGE,,,
0,1940377,8,0,A,335,A3022MA4,I,46098,1,,,,,STORAGE,,,
0,1940377,11,0,A,335,A3023FS3,I,46088,1,,,,,STORAGE,,,
0,1940377,10,0,A,335,A3024GC4,I,46077,1,,,,,STORAGE,,,
0,1940377,6,0,A,335,A3024HU4,I,46097,1,,,,,STORAGE,,,
0,1940377,10,0,A,335,A3025DK4,X,46046,1,,,,,STORAGE,,,
0,1960408,12,0,A,335,A3022EZ4,I,45997,1,,,,,STORAGE,,,
0,1960408,1,0,A,335,A3022GN4,I,46085,1,,,,,STORAGE,121A3021JF4,,
0,1960408,2,0,A,335,D067A,D,46085,1,,,,,0015618-00:01,121A3021JF4,,
0,1960446,7,0,A,335,A3019GM4,I,46107,1,,,,,STORAGE,,,
0,1960446,21,0,A,335,A3021FH3,I,45936,1,,,,,STORAGE,,,
0,1960446,8,0,A,335,A3024EM4,I,46090,1,,,,,STORAGE,,,
0,1960446,10,0,A,335,A3025FL3,X,46015,1,,,,,STORAGE,,,
0,1960466,11,0,A,335,A3021FY2,I,46094,1,,,,,STORAGE,,,
0,1960466,10,0,A,335,A3023HY2,I,46091,1,,,,,STORAGE,,,
0,1960466,10,0,A,335,A3024CA2,I,46092,1,,,,,STORAGE,,,
0,1960467,9,0,A,335,A3020ED2,I,46088,1,,,,,STORAGE,,,
0,1960467,12,0,A,335,A3023DA2,I,46086,1,,,,,STORAGE,,,
0,1960467,10,0,A,335,A3024FU2,I,46013,1,,,,,STORAGE,,,
0,1960477,14,0,A,335,A3018CV3,I,46082,1,,,,,STORAGE,,,
0,1960477,11,0,A,335,A3021FH4,I,46090,1,,,,,STORAGE,,,
0,1960477,6,0,A,335,A3024GA3,I,45999,1,,,,,STORAGE,,,
0,1964008,4,0,A,335,A3018DQ4,I,46116,1,,,,,STORAGE,,,
0,1964008,1,0,A,335,A3025GU3,X,45990,1,,,,,STORAGE,0,,
0,1964046,16,0,A,335,A3019FW4,I,45960,1,,,,,STORAGE,,,
0,1964046,2,0,A,335,A3025EL3,X,46116,1,,,,,STORAGE,119A3019FW4,,
0,1964066,4,0,A,335,A3018HM2,I,46116,1,,,,,STORAGE,,,
0,1964066,8,0,A,335,A3018HS2,I,46116,1,,,,,STORAGE,,,
0,1964066,10,0,A,335,A3018JL2,I,46084,1,,,,,STORAGE,,,
0,1964066,8,0,A,335,A3020DS2,I,46116,1,,,,,STORAGE,118A3018HQ2,,
0,1964066,8,0,A,335,A3021CF2,I,46091,1,,,,,STORAGE,,,
0,1964066,1,0,A,335,A3025CJ2,X,46116,1,,,,,STORAGE,,,
0,1964066,1,0,A,335,A3025CL2,X,46116,1,,,,,STORAGE,,,
0,1964066,4,0,A,335,A3025DB2,X,46116,1,,,,,STORAGE,,,
0,1964067,4,0,A,335,A3020JG2,I,46116,1,,,,,STORAGE,,,
0,1964067,7,0,A,335,A3020KF2,I,46116,1,,,,,STORAGE,,,
0,1964067,7,0,A,335,A3021CT2,I,46114,1,,,,,STORAGE,,,
0,1964067,8,0,A,335,A3021JF2,I,46116,1,,,,,STORAGE,,,
0,1964067,7,0,A,335,A3021MF2,I,46116,1,,,,,STORAGE,,,
0,1964067,10,0,A,335,A3023DC2,I,46092,1,,,,,STORAGE,,,
0,1964077,4,0,A,335,A3021EG4,I,46116,1,,,,,STORAGE,,,
0,1964077,14,0,A,335,A3022CJ3,I,46092,1,,,,,STORAGE,,,
0,1964077,9,0,A,335,A3022FH4,I,46113,1,,,,,STORAGE,,,
0,1964077,8,0,A,335,A3023CP4,I,46116,1,,,,,STORAGE,,,
0,1964077,4,0,A,335,A3024FL3,I,46116,1,,,,,STORAGE,,,
0,1964077,2,0,A,335,A3025EC3,X,46116,1,,,,,STORAGE,122A3022CJ3,,
0,2000535,5,0,A,335,A3022CP4,I,45974,1,,,,,STORAGE,,,
0,2000538,5,0,A,335,A3024EC2,I,45974,1,,,,,STORAGE,,,
0,2030516,3,0,A,335,A3018KG3,I,46114,1,,,,,STORAGE,118A3018KG3,,
0,2030516,1,0,A,335,A3025CW2,X,46101,1,,,,,STORAGE,121A3021GM2,,
0,2030517,4,0,A,335,A3021GC2,I,46114,1,,,,,STORAGE,,,
0,2030517,1,0,A,335,A3025GR2,X,46063,1,,,,,STORAGE,121A3021JK2,,
0,2030546,11,0,A,335,A3019FV3,I,45941,1,,,,,STORAGE,,,
0,2030546,7,0,A,335,A3021DX3,I,46082,1,,,,,STORAGE,,,
0,2030546,18,0,A,335,A3024GM3,I,46081,1,,,,,STORAGE,,,
0,2030546,1,0,A,335,A3025FL4,X,46081,1,,,,,STORAGE,,,
0,2030564,9,0,A,335,A3022ES4,I,45993,1,,,,,STORAGE,,,
0,2030564,10,0,A,335,A3022FV4,I,46077,1,,,,,STORAGE,,,
0,2030565,5,0,A,335,A3018DZ4,I,46077,1,,,,,STORAGE,,,
0,2030565,1,0,A,335,A3020LM3,I,46087,1,,,,,STORAGE,118A3018DZ4,,
0,2030565,8,0,A,335,A3022CC3,I,46077,1,,,,,STORAGE,,,
0,2030565,6,0,A,335,A3022JB3,I,45954,1,,,,,STORAGE,,,
0,2030577,4,0,A,335,A3018CT3,I,46087,1,,,,,STORAGE,,,
0,2030577,9,0,A,335,A3024DC3,I,45832,1,,,,,STORAGE,,,
0,2030577,4,0,A,335,A3025FY4,X,46079,1,,,,,STORAGE,,,
0,2050202,2,0,A,335,A3022GD2,I,46111,1,,,,,STORAGE,,,
0,2050202,7,0,A,335,A3023EH2,I,46059,1,,,,,STORAGE,,,
0,2050203,8,0,A,335,A3023FH2,I,45994,1,,,,,STORAGE,,,
0,2050211,4,0,A,335,A3025LC4,X,46095,1,,,,,STORAGE,119A3019JD4,,
0,2050216,6,0,A,335,A3018FP2,I,45990,1,,,,,STORAGE,,,
0,2050216,2,0,A,335,A3024KZ2,I,46110,1,,,,,STORAGE,118A3018FP2,,
0,2050217,9,0,A,335,A3025HK2,I,46063,1,,,,,STORAGE,,,
0,2050221,2,0,A,335,A3018MM3,I,46114,1,,,,,STORAGE,120A3020LA4,,
0,2050221,4,0,A,335,A3020LA4,I,46091,1,,,,,STORAGE,121A3021KC2,,
0,2090402,1,0,A,335,A3025LE2,X,46081,1,,,,,STORAGE,121A3021JY2,,
0,2090402,1,0,A,335,A3025LG2,X,46081,1,,,,,STORAGE,121A3021JY2,,
0,2090403,1,0,A,335,A3025ET2,X,46099,1,,,,,STORAGE,,,
0,2090411,1,0,A,335,A3025LC4,X,46095,1,,,,,STORAGE,,,
0,2090417,1,0,A,335,A3025JS2,X,46105,1,,,,,STORAGE,121A3021CA2,,
0,2110408,1,0,A,335,A3025GY3,X,46079,1,,,,,STORAGE,121A3021MF4,,
0,2110415,6,0,A,335,A3018KA2,I,46109,1,,,,,STORAGE,,,
0,2110416,8,0,A,335,A3022FA2,I,45950,1,,,,,STORAGE,,,
0,2110416,2,0,A,335,A3024GS2,I,46109,1,,,,,STORAGE,,,
0,2110417,5,0,A,335,A3019GA4,I,46108,1,,,,,STORAGE,,,
0,2110417,8,0,A,335,A3022KH3,I,46033,1,,,,,STORAGE,,,
0,2110421,3,0,A,335,A3020LK3,I,46114,1,,,,,STORAGE,0,,
0,2110421,10,0,A,335,A3023KG3,I,45996,1,,,,,STORAGE,118A3018GB3,,
0,2110421,6,0,A,335,A3025FF3,X,46114,1,,,,,STORAGE,,,
0,2110446,19,0,A,335,A3021DM4,I,46087,1,,,,,STORAGE,,,
0,2110446,7,0,A,335,A3022GS4,I,46116,1,,,,,STORAGE,,,
0,2110446,6,0,A,335,A3024FJ3,I,46116,1,,,,,STORAGE,122A3022GS4,,
0,2110464,4,0,A,335,A3019GE4,I,46115,1,,,,,STORAGE,,,
0,2110464,9,0,A,335,A3020GM4,I,46115,1,,,,,STORAGE,,,
0,2110464,11,0,A,335,A3021DV4,I,46088,1,,,,,STORAGE,,,
0,2110465,9,0,A,335,A3018GN2,I,46043,1,,,,,STORAGE,120A3020JK3,,
0,2110465,8,0,A,335,A3021JB2,I,46115,1,,,,,STORAGE,,,
0,2110465,2,0,A,335,A3025FQ3,X,46088,1,,,,,STORAGE,,,
0,2110465,1,0,A,335,A3025GD2,X,46116,1,,,,,STORAGE,118A3018GN2,,
0,2110477,4,0,A,335,A3023JG4,I,46089,1,,,,,STORAGE,,,
0,2110508,2,0,A,335,A3025CR4,X,45786,1,,,,,STORAGE,,,
0,2110515,3,0,A,335,A3021CB2,I,46113,1,,,,,STORAGE,,,
0,2110515,9,0,A,335,A3022EU2,I,46082,1,,,,,STORAGE,,,
0,2110516,9,0,A,335,A3020GP2,I,46108,1,,,,,STORAGE,,,
0,2110516,2,0,A,335,A3021EB2,I,46081,1,,,,,STORAGE,,,
0,2110516,6,0,A,335,A3021EM2,I,46081,1,,,,,STORAGE,,,
0,2110517,4,0,A,335,A3020DM2,I,46115,1,,,,,STORAGE,,,
0,2110517,10,0,A,335,A3021FB3,I,45803,1,,,,,STORAGE,,,
0,2110517,9,0,A,335,A3023DU2,I,46081,1,,,,,STORAGE,,,
0,2110521,4,0,A,335,A3020LB4,I,45978,1,,,,,STORAGE,,,
0,2110521,1,0,A,335,A3025JC3,X,46114,1,,,,,STORAGE,120A3020LB4,,
0,2110546,12,0,A,335,A3021DQ3,I,45934,1,,,,,STORAGE,,,
0,2110546,1,0,A,335,A3025EN3,X,46116,1,,,,,STORAGE,,,
0,2110546,10,0,A,335,A3025HN3,I,46109,1,,,,,STORAGE,,,
0,2110564,10,0,A,335,A3022JC3,I,46091,1,,,,,STORAGE,,,
0,2110564,6,0,A,335,A3023GJ3,I,46115,1,,,,,STORAGE,,,
0,2110564,8,0,A,335,A3023GL3,I,46016,1,,,,,STORAGE,,,
0,2110564,11,0,A,335,A3024CU3,I,45706,1,,,,,STORAGE,,,
0,2110565,9,0,A,335,A3024EU4,I,46066,1,,,,,STORAGE,,,
0,2110565,10,0,A,335,A3024EX3,I,46088,1,,,,,STORAGE,,,
0,2110577,4,0,A,335,A3018KN4,I,46112,1,,,,,STORAGE,,,
0,2110577,2,0,A,335,A3025JN3,X,46088,1,,,,,STORAGE,,,
0,2140596,5,0,A,335,A3024FH1,I,45859,1,,,,,STORAGE,,,
0,2140598,10,0,A,335,A3021LF4,I,46111,1,,,,,STORAGE,,,
0,2140598,10,0,A,335,A3024MK3,I,46092,1,,,,,STORAGE,121A3021LG3,,
0,2140598,2,0,A,335,A3025EJ4,X,46098,1,,,,,STORAGE,,,
0,2140598,1,0,U,335,A3025JF3,X,46112,1,,,,,STORAGE,121A3021LF4,,
0,2140599,3,0,A,335,A3021JQ1,I,46113,1,,,,,STORAGE,122A3022FY1,,
0,2140599,2,0,A,335,A3021LC1,X,46113,1,,,,,STORAGE,,,
0,2140599,10,0,A,335,A3022FY1,I,46046,1,,,,,STORAGE,122A3022FY1,,
0,2140696,13,0,A,335,A3021HD1,I,45803,1,,,,,STORAGE,,,
0,2140696,4,0,A,335,A3023CP1,I,46113,1,,,,,STORAGE,,,
0,2140696,4,0,A,335,S103,S,46111,1,,,,,0015482-00:01,,,
0,2140698,8,0,A,335,A3023JF4,I,45999,1,,,,,STORAGE,121A3021JT3,,
0,2140698,2,0,A,335,A3025CM3,X,46102,1,,,,,STORAGE,121A3021FR4,,
0,2140698,2,0,A,335,A3025JS3,X,46106,1,,,,,STORAGE,123A3023JF4,,
0,2140699,14,0,A,335,A3022ET1,I,45806,1,,,,,STORAGE,,,
0,2140699,3,0,A,335,A3023CY1,I,46109,1,,,,,STORAGE,,,
0,2170620,2,0,A,335,A3025ET4,X,46116,1,,,,,STORAGE,120A3020GW3,,
0,2170814,1,0,A,335,A3025JX3,X,46104,1,,,,,STORAGE,118A3018KV4,,
0,2170820,5,0,A,335,A3020JL4,I,46099,1,,,,,STORAGE,,,
0,2170835,2,0,A,335,A3018FF4,I,46077,1,,,,,STORAGE,121A3021GW2,,
0,2170835,3,0,A,335,RS018AA1,V,46116,1,,,,,STORAGE,,,
0,2170838,8,0,A,335,A3021KP2,I,46104,1,,,,,STORAGE,,,
0,2170839,1,0,A,335,A3025JA1,X,46092,1,,,,,STORAGE,,,
0,2200313,10,0,A,335,A3020HQ4,I,46103,1,,,,,STORAGE,,,
0,2200313,10,0,A,335,A3020HX4,I,46103,1,,,,,STORAGE,,,
0,2200313,14,0,A,335,A3020KZ3,I,46097,1,,,,,STORAGE,,,
0,2200313,13,0,A,335,A3022CP3,I,46086,1,,,,,STORAGE,,,
0,2200313,11,0,A,335,A3023HM4,I,46097,1,,,,,STORAGE,,,
0,2200313,2,0,A,335,S079,S,46097,1,,,,,0015555-00:01,,,
0,2200315,16,0,A,335,A3021DH1,I,46093,1,,,,,STORAGE,,,
0,2200315,15,0,A,335,A3022CU1,I,46087,1,,,,,STORAGE,,,
0,2200315,13,0,A,335,A3023FX1,I,46045,1,,,,,STORAGE,,,
0,2200315,13,0,A,335,A3023HJ1,I,46080,1,,,,,STORAGE,,,
0,2200315,13,0,A,335,A3023HR1,I,46087,1,,,,,STORAGE,,,
0,2200315,13,0,A,335,A3023KG1,I,46080,1,,,,,STORAGE,,,
0,2200315,7,0,A,335,A3024CH1,I,46052,1,,,,,STORAGE,,,
0,2200315,12,0,A,335,A3024DE1,I,46111,1,,,,,STORAGE,,,
0,2200315,12,0,A,335,A3025HR1,I,46103,1,,,,,STORAGE,,,
0,2200315,12,0,A,335,A3025HW1,I,46100,1,,,,,STORAGE,120A3020CB1,,
0,2200315,12,0,A,335,A3025KM1,I,46028,1,,,,,STORAGE,,,
0,2200315,12,0,A,335,A3025MK1,I,46028,1,,,,,STORAGE,,,
0,2200315,3,0,A,335,S079,S,46080,1,,,,,0015555-00:01,,,
0,2200315,13,0,A,335,S087,S,46080,1,,,,,0014569-00:01,,,
0,2200318,14,0,A,335,A3021FP1,I,46100,1,,,,,STORAGE,,,
0,2200318,13,0,A,335,A3024CC1,I,46022,1,,,,,STORAGE,,,
0,2200318,14,0,A,335,A3024EH1,I,46032,1,,,,,STORAGE,,,
0,2200318,14,0,A,335,A3024EJ1,I,46041,1,,,,,STORAGE,,,
0,2200318,7,0,A,335,A3025HJ1,I,46087,1,,,,,STORAGE,124A3024CC1,,
0,2200318,2,0,A,335,S079,S,46110,1,,,,,0015555-00:01,,,
0,2200318,12,0,A,335,S087,S,46110,1,,,,,0014569-00:01,,,
0,2200413,13,0,A,335,A3022JN3,I,46097,1,,,,,STORAGE,123A3023HN3,,
0,2200413,1,0,A,335,A3022MF3,I,46111,1,,,,,STORAGE,,,
0,2200413,8,0,A,335,A3023JM3,I,46111,1,,,,,STORAGE,,,
0,2200413,8,0,A,335,A3023JV4,I,46111,1,,,,,STORAGE,,,
0,2200413,2,0,A,335,S098,S,46111,1,,,,,0015516-00:01,,,
0,2200415,2,0,A,335,A3022CA1,I,46100,1,,,,,STORAGE,,,
0,2200415,12,0,A,335,A3023DE1,I,46100,1,,,,,STORAGE,,,
0,2200415,14,0,A,335,A3023FN1,I,45850,1,,,,,STORAGE,,,
0,2200415,12,0,A,335,A3023GA1,I,46082,1,,,,,STORAGE,,,
0,2200415,12,0,A,335,A3024CT1,I,46100,1,,,,,STORAGE,,,
0,2200415,12,0,A,335,A3024DK1,I,46082,1,,,,,STORAGE,,,
0,2200415,12,0,A,335,A3024GA1,I,46082,1,,,,,STORAGE,,,
0,2200415,12,0,A,335,A3024GY1,I,46078,1,,,,,STORAGE,,,
0,2200415,12,0,A,335,A3024KV1,I,46106,1,,,,,STORAGE,,,
0,2200415,12,0,A,335,A3025MB1,I,46106,1,,,,,STORAGE,,,
0,2200415,2,0,A,335,S098,S,46100,1,,,,,0015516-00:01,,,
0,2200418,4,0,A,335,A3021JL1,I,46097,1,,,,,STORAGE,,,
0,2200418,10,0,A,335,A3021JR1,I,46097,1,,,,,STORAGE,,,
0,2200418,10,0,A,335,A3023GC1,I,46106,1,,,,,STORAGE,,,
0,2200418,11,0,A,335,A3024CN1,I,46081,1,,,,,STORAGE,,,
0,2200418,10,0,A,335,A3024DL1,I,46106,1,,,,,STORAGE,,,
0,2200418,10,0,A,335,A3025DU1,I,46099,1,,,,,STORAGE,122A3022HP1,,
0,2200418,11,0,A,335,A3025HX1,I,46097,1,,,,,STORAGE,,,
0,2200418,2,0,A,335,S098,S,46097,1,,,,,0015516-00:01,,,
0,2210319,3,0,A,335,A3025GY3,X,46088,1,,,,,STORAGE,122A3022DK4,,
0,2210377,3,0,A,335,A3020GN4,I,46090,1,,,,,STORAGE,,,
0,2210384,3,0,A,335,A3024LL2,I,46087,1,,,,,STORAGE,121A3021JZ2,,
0,2210385,3,0,A,335,A3024LM2,I,46087,1,,,,,STORAGE,121A3021HZ2,,
0,2260574,1,0,A,335,A3025LB1,X,46035,1,,,,,STORAGE,,,
0,2270419,1,0,A,335,A3025CT2,X,46022,1,,,,,STORAGE,121A3021MB2,,
0,2270440,1,0,A,335,A3025JY3,X,46026,1,,,,,STORAGE,120A3020JQ4,,
0,2270441,1,0,A,335,A3025JY3,X,46026,1,,,,,STORAGE,,,
0,2270446,3,0,A,335,A3021GY3,I,46026,1,,,,,STORAGE,121A3021GY3,,
0,2270457,3,0,A,335,A3022JY4,I,46025,1,,,,,STORAGE,121A3021MA3,,
0,2270477,3,0,A,335,A3018GM3,I,46026,1,,,,,STORAGE,121A3021MM2,,
0,2290246,1,0,A,335,A3025EG2,X,45446,1,,,,,STORAGE,,,
0,2290257,1,0,A,335,A3025LF2,X,45783,1,,,,,STORAGE,118A3018DC3,,
0,2410120,4,0,A,335,A3025CN4,X,46084,1,,,,,STORAGE,121A3021KD4,,
0,2410120,1,0,A,335,A3025CP4,X,46084,1,,,,,STORAGE,121A3021KD4,,
0,2410121,18,0,A,335,A3022ES3,I,45951,1,,,,,STORAGE,,,
0,2410121,24,0,A,335,A3023HJ3,I,45962,1,,,,,STORAGE,,,
0,2410121,4,0,A,335,A3025FS3,X,46083,1,,,,,STORAGE,122A3022ES3,,
0,2410123,10,0,A,335,A3022GU2,I,46059,1,,,,,STORAGE,123A3023MD3,,
0,2410123,4,0,A,335,A3023CV4,I,45594,1,,,,,STORAGE,,,
0,2410123,12,0,A,335,A3023HT3,I,45594,1,,,,,STORAGE,,,
0,2410135,10,0,A,335,A3020CJ2,I,46089,1,,,,,STORAGE,,,
0,2410135,7,0,A,335,A3020CK2,I,46015,1,,,,,STORAGE,,,
0,2410135,10,0,A,335,A3021FP2,I,45944,1,,,,,STORAGE,,,
0,2410135,10,0,A,335,A3022CE2,I,46089,1,,,,,STORAGE,,,
0,2410135,10,0,A,335,A3025HM2,I,46040,1,,,,,STORAGE,118A3018EB4,,
0,2410135,10,0,A,335,A3025KJ2,I,46111,1,,,,,STORAGE,121A3021JF2,,
0,2410138,8,0,A,335,A3018FT2,I,46103,1,,,,,STORAGE,,,
0,2410138,10,0,A,335,A3018GS2,I,46103,1,,,,,STORAGE,,,
0,2410138,8,0,A,335,A3018MD2,I,46102,1,,,,,STORAGE,,,
0,2410138,9,0,A,335,A3020FN2,I,46050,1,,,,,STORAGE,,,
0,2410138,8,0,A,335,A3020KZ2,I,46106,1,,,,,STORAGE,,,
0,2410138,8,0,A,335,A3021CV2,I,46103,1,,,,,STORAGE,,,
0,2410138,6,0,A,335,A3021DN1,I,46063,1,,,,,STORAGE,,,
0,2410138,8,0,A,335,A3021GK2,I,46103,1,,,,,STORAGE,,,
0,2410138,10,0,A,335,A3021HW2,I,46049,1,,,,,STORAGE,122A3022GW2,,
0,2410138,8,0,A,335,A3024HU2,I,46050,1,,,,,STORAGE,,,
0,2410138,8,0,A,335,A3025FQ2,X,46102,1,,,,,STORAGE,,,
0,2410138,9,0,A,335,A3025HN2,I,46089,1,,,,,STORAGE,,,
0,2420325,6,0,A,335,A3021KH3,I,45984,1,,,,,STORAGE,,,
0,2420335,4,0,A,335,A3021EE3,I,46114,1,,,,,STORAGE,,,
0,2420335,9,0,A,335,A3021MH3,I,46114,1,,,,,STORAGE,,,
0,2420335,1,0,A,335,A3025CK3,X,46114,1,,,,,STORAGE,,,
0,2420338,12,0,A,335,A3020CZ2,I,46081,1,,,,,STORAGE,124A3024EE2,,
0,2420338,7,0,A,335,A3021CC2,I,46112,1,,,,,STORAGE,,,
0,2420338,2,0,A,335,A3021CX2,I,46112,1,,,,,STORAGE,,,
0,2420425,12,0,A,335,A3019HN3,I,46092,1,,,,,STORAGE,,,
0,2420425,1,0,A,335,S079,S,46092,1,,,,,0015555-00:01,,,
0,2420435,10,0,A,335,A3020EW3,I,46087,1,,,,,STORAGE,121A3021GR4,,
0,2420435,5,0,A,335,A3020EX3,I,46087,1,,,,,STORAGE,,,
0,2420438,5,0,A,335,A3024LG2,I,46094,1,,,,,STORAGE,,,
0,2420438,10,0,A,335,A3025HU2,I,46088,1,,,,,STORAGE,,,
0,2420525,8,0,A,335,A3020HK4,I,46114,1,,,,,STORAGE,,,
0,2420525,12,0,A,335,A3023CT4,I,46104,1,,,,,STORAGE,,,
0,2420525,8,0,A,335,A3023KT3,I,46116,1,,,,,STORAGE,,,
0,2420525,6,0,A,335,A3025JX4,X,46116,1,,,,,STORAGE,,,
0,2420535,4,0,A,335,A3023DB2,I,46116,1,,,,,STORAGE,,,
0,2420535,6,0,A,335,A3023HQ2,I,45970,1,,,,,STORAGE,,,
0,2420535,3,0,A,335,A3024HW3,I,46116,1,,,,,STORAGE,,,
0,2420535,1,0,A,335,A3025EF4,X,46116,1,,,,,STORAGE,123A3023HQ2,,
0,2420538,8,0,A,335,A3024EP2,I,46109,1,,,,,STORAGE,,,
0,2430308,4,0,A,335,A3018HR3,I,46112,1,,,,,STORAGE,118A3018HR3,,
0,2430316,1,0,A,335,A3025GS2,X,46113,1,,,,,STORAGE,118A3018FX2,,
0,2430316,1,0,A,335,A3025JD2,X,46112,1,,,,,STORAGE,121A3021GX4,,
0,2430316,1,0,A,335,A3025JS2,X,46064,1,,,,,STORAGE,118A3018HK2,,
0,2430317,2,0,A,335,A3023HR2,I,46113,1,,,,,STORAGE,121A3021HL2,,
0,2430317,1,0,A,335,A3025JV2,X,46099,1,,,,,STORAGE,,,
0,2430317,1,0,A,335,A3025LC3,X,46099,1,,,,,STORAGE,,,
0,2430325,3,0,A,335,A3020MM3,I,45881,1,,,,,STORAGE,119A3019NR4,,
0,2430325,1,0,A,335,S079,S,45881,1,,,,,0015555-00:01,119A3019NR4,,
0,2430335,10,0,A,335,A3024CC3,I,46081,1,,,,,STORAGE,,,
0,2430338,6,0,A,335,A3022CZ2,I,46086,1,,,,,STORAGE,,,
0,2430339,8,0,A,335,A3025HM1,I,46036,1,,,,,STORAGE,121A3021HR2,,
0,2430366,1,0,A,335,A3025CV2,X,46111,1,,,,,STORAGE,118A3018JD2,,
0,2430366,1,0,A,335,A3025CZ2,X,46110,1,,,,,STORAGE,122A3022KH2,,
0,2430366,1,0,A,335,A3025EA2,X,46113,1,,,,,STORAGE,118A3018FH2,,
0,2430367,3,0,A,335,A3022EV2,I,46066,1,,,,,STORAGE,121A3021JN2,,
0,2430408,2,0,A,335,A3025JG3,X,46098,1,,,,,STORAGE,,,
0,2430425,4,0,A,335,A3023EH4,I,46077,1,,,,,STORAGE,121A3021GY4,,
0,2430425,2,0,A,335,RS018AA1,V,46116,1,,,,,STORAGE,,,
0,2430435,8,0,A,335,A3018CP2,I,46113,1,,,,,STORAGE,,,
0,2430435,8,0,A,335,A3018DY2,I,45857,1,,,,,STORAGE,,,
0,2430435,7,0,A,335,A3018EE2,I,46113,1,,,,,STORAGE,,,
0,2430435,8,0,A,335,A3021EC2,I,46113,1,,,,,STORAGE,,,
0,2430435,1,0,A,335,A3025CN3,X,46114,1,,,,,STORAGE,118A3018CP2,,
0,2430435,7,0,A,335,A3025FR2,X,46113,1,,,,,STORAGE,,,
0,2430438,8,0,A,335,A3018JT2,I,46110,1,,,,,STORAGE,,,
0,2430438,4,0,A,335,A3018MF2,I,46111,1,,,,,STORAGE,,,
0,2430438,10,0,A,335,A3020MB2,I,46110,1,,,,,STORAGE,121A3021KX2,,
0,2430438,4,0,A,335,A3021EX2,I,46116,1,,,,,STORAGE,,,
0,2430438,9,0,A,335,A3024EX2,I,45965,1,,,,,STORAGE,121A3021JV2,,
0,2430438,1,0,A,335,A3025CU2,X,46116,1,,,,,STORAGE,118A3018JT2,,
0,2430438,1,0,A,335,A3025EN2,X,46111,1,,,,,STORAGE,118A3018JT2,,
0,2430438,1,0,A,335,A3025EY2,X,46080,1,,,,,STORAGE,121A3021HJ2,,
0,2430438,9,0,A,335,A3025FK2,X,46064,1,,,,,STORAGE,,,
0,2430466,1,0,A,335,A3025CH2,X,46112,1,,,,,STORAGE,,,
0,2430467,1,0,A,335,A3025LE2,X,46083,1,,,,,STORAGE,118A3018JN2,,
0,2430508,2,0,A,335,A3025CG3,X,46113,1,,,,,STORAGE,,,
0,2430508,1,0,A,335,A3025CM3,X,46113,1,,,,,STORAGE,121A3021KV4,,
0,2430508,1,0,A,335,A3025GW3,X,46084,1,,,,,STORAGE,121A3021HZ3,,
0,2430516,4,0,A,335,A3021EP2,I,46113,1,,,,,STORAGE,,,
0,2430516,2,0,A,335,A3025JY2,X,46101,1,,,,,STORAGE,120A3020LE4,,
0,2430517,2,0,A,335,A3023KA2,I,46113,1,,,,,STORAGE,118A3018KH2,,
