WARE HOUSE,ITEM,KIT/BOX,Weight of full box (Kg),Weight of each kit (Kg),Dimension box,L_INCH,W_INCH,H_INCH,STYLE
MILLENNIUM,1000616UN,2.0,52.5,22.75,RSC-UN-60X49X13INCH-51ECT,60.0,49.0,13.0,FABRIC
MILLENNIUM,1000617UN,2.0,52.5,22.75,RSC-UN-60X49X13INCH-51ECT,60.0,49.0,13.0,FABRIC
MILLENNIUM,1000646UN,3.0,47.499,13.74,RSC-UN-45X39X18INCH#51ECT,45.0,39.0,18.0,FABRIC
MILLENNIUM,1000664UN,2.0,37.5,15.83,RSC-UN-45X37X16INCH-51ECT,45.0,37.0,16.0,FABRIC
MILLENNIUM,1000665UN,2.0,37.5,15.83,RSC-UN-45X37X16INCH-51ECT,45.0,37.0,16.0,FABRIC
MILLENNIUM,1000677UN,2.0,38.652,16.403,RSC-UN-43X35X18INCH#51ECT,43.0,35.0,18.0,FABRIC
MILLENNIUM,1000708UN,4.0,39.488,8.777,TELE-UN-45X45X12INCH-51ECT,45.0,45.0,12.0,FABRIC
MILLENNIUM,1000716UN,2.0,52.5,22.75,RSC-UN-60X49X13INCH-51ECT,60.0,49.0,13.0,FABRIC
MILLENNIUM,1000717UN,2.0,52.5,22.75,RSC-UN-60X49X13INCH-51ECT,60.0,49.0,13.0,FABRIC
MILLENNIUM,1000746UN,3.0,47.499,13.74,RSC-UN-45X39X18INCH#51ECT,45.0,39.0,18.0,FABRIC
MILLENNIUM,1000764UN,2.0,37.5,15.83,RSC-UN-45X37X16INCH-51ECT,45.0,37.0,16.0,FABRIC
MILLENNIUM,1000765UN,2.0,37.5,15.83,RSC-UN-45X37X16INCH-51ECT,45.0,37.0,16.0,FABRIC
MILLENNIUM,1000777UN,2.0,38.652,16.403,RSC-UN-43X35X18INCH#51ECT,43.0,35.0,18.0,FABRIC
MILLENNIUM,1320114UN,12.0,21.396,1.314,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,1320123UN,4.0,32.0,7.075,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,1320135UN,3.0,43.002,12.307,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,1320138UN,2.0,43.0,18.46,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,1361108UN,6.0,13.614,1.746,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,1361116UN,4.0,26.384,5.608,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,1361117UN,4.0,26.384,5.608,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,1361134UN,4.0,20.58,4.36,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,1361146UN,8.0,22.192,2.174,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,1361155UN,4.0,26.628,5.732,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,1361156UN,4.0,26.628,5.732,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,1361177UN,4.0,21.884,4.691,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,1361199UN,4.0,28.56,6.152,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,1540308UN,6.0,0.0,9.099,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,1540346UN,4.0,0.0,13.94,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,1540364UN,4.0,0.0,16.22,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,1540365UN,4.0,0.0,16.22,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,1540377UN,4.0,0.0,16.406,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,1540408UN,6.0,0.0,9.099,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,1540446UN,4.0,0.0,13.94,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,1540464UN,4.0,0.0,16.22,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,1540465UN,4.0,0.0,16.22,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,1540477UN,4.0,0.0,16.406,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,1570408UN,4.0,39.044,8.686,TELE-UN-45X47X11INCH-51ECT,45.0,47.0,11.0,FABRIC
MILLENNIUM,1570416UN,2.0,46.964,21.7,RSC-UN-60X49X13INCH-51ECT,60.0,49.0,13.0,FABRIC
MILLENNIUM,1570417UN,2.0,46.964,21.7,RSC-UN-60X49X13INCH-51ECT,60.0,49.0,13.0,FABRIC
MILLENNIUM,1570446UN,3.0,43.095,12.548,RSC-UN-47X37X20INCH-51ECT,47.0,37.0,20.0,FABRIC
MILLENNIUM,1570464UN,2.0,33.428,13.794,RSC-UN-45X37X16INCH-51ECT,45.0,37.0,16.0,FABRIC
MILLENNIUM,1570465UN,2.0,33.428,13.794,RSC-UN-45X37X16INCH-51ECT,45.0,37.0,16.0,FABRIC
MILLENNIUM,1570477UN,2.0,37.984,14.703,RSC-UN-41X36X19INCH-51ECT,41.0,36.0,19.0,FABRIC
MILLENNIUM,1570508UN,4.0,39.044,8.686,TELE-UN-45X47X11INCH-51ECT,45.0,47.0,11.0,FABRIC
MILLENNIUM,1570516UN,2.0,46.964,19.432,RSC-UN-60X49X13INCH-51ECT,60.0,49.0,13.0,FABRIC
MILLENNIUM,1570517UN,2.0,46.964,19.432,RSC-UN-60X49X13INCH-51ECT,60.0,49.0,13.0,FABRIC
MILLENNIUM,1570546UN,3.0,46.59,12.548,RSC-UN-47X37X20INCH-51ECT,47.0,37.0,20.0,FABRIC
MILLENNIUM,1570564UN,2.0,35.958,13.794,RSC-UN-45X37X16INCH-51ECT,45.0,37.0,16.0,FABRIC
MILLENNIUM,1570565UN,2.0,35.958,13.794,RSC-UN-45X37X16INCH-51ECT,45.0,37.0,16.0,FABRIC
MILLENNIUM,1570577UN,2.0,37.984,14.703,RSC-UN-41X36X19INCH-51ECT,41.0,36.0,19.0,FABRIC
MILLENNIUM,2980408UN,4.0,38.976,8.649,TELE-UN-45X45X12INCH-51ECT,45.0,45.0,12.0,FABRIC
MILLENNIUM,2980446UN,3.0,47.604,13.408,RSC-UN-43X37X20INCH-51ECT,43.0,37.0,20.0,FABRIC
MILLENNIUM,2980464UN,2.0,36.676,15.418,RSC-UN-45X37X16INCH-51ECT,45.0,37.0,16.0,FABRIC
MILLENNIUM,2980465UN,2.0,36.676,15.418,RSC-UN-45X37X16INCH-51ECT,45.0,37.0,16.0,FABRIC
MILLENNIUM,2980477UN,2.0,37.296,15.548,RSC-UN-40X35X18.5INCH-51ECT,40.0,35.0,18.5,FABRIC
MILLENNIUM,5001014UN,12.0,19.776,1.18,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,5001023UN,4.0,32.64,6.64,RSC-UN-37X28.5X24INCH#8,37.0,28.5,24.0,FABRIC
MILLENNIUM,5001035UN,3.0,45.081,13.0,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,5001038UN,2.0,40.88,18.09,RSC-UN-37X28.5X24INCH#8,37.0,28.5,24.0,FABRIC
MILLENNIUM,5001114UN,12.0,19.776,1.18,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,5001123UN,4.0,32.64,6.64,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,5001135UN,3.0,45.081,13.0,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,5001138UN,2.0,40.88,18.09,RSC-UN-37X28.5X24INCH#8,37.0,28.5,24.0,FABRIC
MILLENNIUM,5200314UN,12.0,16.032,0.867,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,5200323UN,4.0,24.7,5.187,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,5200335UN,4.0,38.82,8.53,RSC-UN-37X28.5X24INCH#8,37.0,28.5,24.0,FABRIC
MILLENNIUM,5200338UN,3.0,45.681,13.2,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,5220408UN,6.0,20.226,2.754,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,5220416UN,3.0,40.116,11.345,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,5220417UN,3.0,40.116,11.345,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,5220446UN,4.0,19.076,3.989,TELE-UN-37X28.5X12INCH-H#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,5220466UN,3.0,47.712,13.877,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,5220467UN,3.0,47.712,13.877,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,5220477UN,4.0,46.84,10.19,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,5860508UN,12.0,34.764,2.429,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,5860546UN,6.0,25.092,3.402,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,5860566UN,3.0,47.784,13.795,RSC-UN-37X28.5X30IN#8,37.0,28.5,30.0,FABRIC
MILLENNIUM,5860567UN,3.0,47.784,13.795,RSC-UN-37X28.5X30IN#8,37.0,28.5,30.0,FABRIC
MILLENNIUM,5860577UN,4.0,49.068,10.747,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,5900508UN,6.0,6.924,0.866,TELE-UN-37X28.5X5 INCH#3,37.0,28.5,5.0,FABRIC
MILLENNIUM,5900535UN,4.0,20.948,4.457,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,5900538UN,3.0,22.083,6.321,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,5900539UN,3.0,18.09,4.99,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,5900546UN,4.0,7.64,1.477,TELE-UN-37X28.5X5 INCH#3,37.0,28.5,5.0,FABRIC
MILLENNIUM,5900555UN,4.0,19.436,4.079,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,5900556UN,4.0,19.436,4.079,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,5900566UN,4.0,29.584,6.611,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,5900567UN,4.0,29.584,6.611,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,5900608UN,6.0,6.924,0.866,TELE-UN-37X28.5X5 INCH#3,37.0,28.5,5.0,FABRIC
MILLENNIUM,5900635UN,4.0,20.948,4.457,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,5900638UN,3.0,22.083,6.321,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,5900639UN,3.0,18.09,4.99,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,5900646UN,4.0,7.64,1.477,TELE-UN-37X28.5X5 INCH#3,37.0,28.5,5.0,FABRIC
MILLENNIUM,5900655UN,4.0,19.436,4.079,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,5900656UN,4.0,19.436,4.079,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,5900666UN,4.0,29.584,6.611,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,5900667UN,4.0,29.584,6.611,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,5970208UN,6.0,16.842,2.284,TELE-UN-37X28.5X14INCH-H#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,5970216UN,4.0,35.548,7.962,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,5970217UN,4.0,35.548,7.962,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,5970235UN,4.0,29.612,6.618,TELE-UN-37X28.5X14INCH-H#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,5970238UN,3.0,28.674,8.511,TELE-UN-37X28.5X14INCH-H#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,5970239UN,3.0,26.238,7.699,TELE-UN-37X28.5X14INCH-H#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,5970266UN,4.0,34.676,7.744,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,5970267UN,4.0,34.676,7.744,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,5970308UN,6.0,16.842,2.284,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,5970316UN,4.0,35.548,7.962,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,5970317UN,4.0,35.548,7.962,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,5970335UN,4.0,29.612,6.618,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,5970338UN,3.0,28.674,8.511,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,5970339UN,3.0,26.238,7.699,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,5970366UN,4.0,34.676,7.744,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,5970367UN,4.0,34.676,7.744,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,5970408UN,6.0,16.842,2.284,TELE-UN-37X28.5X14INCH-H#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,5970416UN,4.0,35.548,7.962,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,5970417UN,4.0,35.548,7.962,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,5970435UN,4.0,29.612,6.618,TELE-UN-37X28.5X14INCH-H#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,5970438UN,3.0,28.674,8.511,TELE-UN-37X28.5X14INCH-H#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,5970439UN,3.0,26.238,7.699,TELE-UN-37X28.5X14INCH-H#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,5970466UN,4.0,34.676,7.744,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,5970467UN,4.0,34.676,7.744,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,800H439UN,3.0,35.031,10.36,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,800X425UN,6.0,27.192,3.672,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,841H268UN,3.0,20.01,5.57,RSC-UN-30X28.5X16INCH#8,30.0,28.5,16.0,FABRIC
MILLENNIUM,6350535UN,4.0,20.9,4.3,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,6350538UN,3.0,22.086,6.13,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,7930788UN,3.0,30.081,8.71,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,7930888UN,3.0,30.081,8.71,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,793X794UN,4.0,33.06,7.23,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,793X894UN,4.0,33.06,7.23,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,1202008UN,12.0,19.848,1.186,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,1202014UN,24.0,25.848,0.75,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,1202020UN,6.0,18.378,2.36,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,1202035UN,6.0,26.484,3.634,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,1202036UN,3.0,13.659,3.513,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,1202038UN,4.0,22.908,4.802,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,1202108UN,12.0,18.936,1.11,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,1202114UN,24.0,25.128,0.72,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,1202120UN,6.0,18.378,2.36,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,1202135UN,6.0,26.484,3.634,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,1202136UN,3.0,15.489,4.123,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,1202138UN,4.0,22.908,4.802,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,5280135UN,4.0,0.0,0.0,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,5280138UN,3.0,0.0,0.0,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,8070417UN,4.0,21.084,4.486,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,8070434UN,6.0,29.64,4.16,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,8070466UN,4.0,32.288,7.084,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,9660625UN,4.0,0.0,0.0,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,9660635UN,4.0,0.0,4.206,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,9660638UN,3.0,0.0,5.564,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,9670508UN,12.0,21.456,1.29,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,9670517UN,4.0,24.856,2.556,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,9670566UN,4.0,24.78,5.207,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,4720235UN,4.0,22.78,4.915,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,5510418UN,3.0,24.0,6.683,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,5510420UN,4.0,13.672,2.638,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,5510518UN,3.0,24.0,6.683,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,5510520UN,4.0,13.672,2.638,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,5280125UN,4.0,0.0,0.0,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,9900439UN,3.0,27.816,8.039,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,2690517UN,4.0,0.0,0.0,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,3080338UN,3.0,0.0,0.0,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,3230214UN,6.0,0.0,0.0,TELE-UN-42X28.5X10INCH#3,42.0,28.5,10.0,FABRIC
MILLENNIUM,3230223UN,4.0,0.0,0.0,RSC-UN-42X28.5X16INCH#8,42.0,28.5,16.0,FABRIC
MILLENNIUM,3230235UN,4.0,0.0,0.0,RSC-UN-37X28.5X24INCH#8,37.0,28.5,24.0,FABRIC
MILLENNIUM,3232238UN,2.0,35.22,15.54,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,4170235UN,4.0,0.0,0.0,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,4170238UN,3.0,0.0,0.0,TELE-UN-45X30X12INCH#3,45.0,30.0,12.0,FABRIC
MILLENNIUM,4960116UN,4.0,0.0,0.0,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,4960135UN,4.0,0.0,0.0,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,5510414UN,6.0,7.62,0.89,TELE-UN-30X28.5X10INCH#3,30.0,28.5,10.0,FABRIC
MILLENNIUM,5510514UN,6.0,7.62,0.89,TELE-UN-30X28.5X10INCH#3,30.0,28.5,10.0,FABRIC
MILLENNIUM,5600123UN,4.0,0.0,0.0,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,5630335UN,4.0,28.64,6.235,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,5630338UN,3.0,29.313,8.538,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,5966366UN,4.0,42.396,9.074,RSC-UN-40X30X24INCH#8,40.0,30.0,24.0,FABRIC
MILLENNIUM,5966367UN,4.0,42.396,9.074,RSC-UN-40X30X24INCH#8,40.0,30.0,24.0,FABRIC
MILLENNIUM,5966377UN,4.0,21.964,4.566,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,7500914UN,6.0,5.112,0.635,RSC-UN-37X28.5X8IN #8,37.0,28.5,8.0,FABRIC
MILLENNIUM,7500925UN,12.0,26.328,1.764,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,7960435UN,4.0,31.512,6.89,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,7960438UN,3.0,32.721,9.59,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,7960439UN,3.0,28.131,8.06,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,9890939UN,3.0,0.0,0.0,TELE-UN-30X28.5X14INCH#3,30.0,28.5,14.0,FABRIC
MILLENNIUM,9890942UN,8.0,28.344,3.08,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,9980416UN,4.0,0.0,0.0,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,9980417UN,4.0,0.0,0.0,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,9980421UN,4.0,0.0,0.0,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,9980466UN,4.0,0.0,0.0,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,9980467UN,4.0,0.0,0.0,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,5690261UN,4.0,0.0,0.0,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,652X294UN,4.0,0.0,0.0,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,706X325UN,4.0,0.0,0.0,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,7860613UN,4.0,0.0,0.0,TELE-UN-42X28.5X12INCH#3,42.0,28.5,12.0,FABRIC
MILLENNIUM,7860646UN,8.0,0.0,0.0,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,7860658UN,4.0,0.0,0.0,TELE-UN-42X28.5X12INCH#3,42.0,28.5,12.0,FABRIC
MILLENNIUM,7860662UN,4.0,0.0,0.0,TELE-UN-42X28.5X12INCH#3,42.0,28.5,12.0,FABRIC
MILLENNIUM,7860679UN,4.0,0.0,0.0,TELE-UN-42.5X28.5X14.5INCH#3,42.5,28.5,14.5,FABRIC
MILLENNIUM,7860697UN,4.0,0.0,0.0,TELE-UN-42.5X28.5X14.5INCH#3,42.5,28.5,14.5,FABRIC
MILLENNIUM,3590239UN,6.0,0.0,0.0,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,210X123UN,4.0,17.808,3.734,TELE-UN-42X28.5X10INCH#3,42.0,28.5,10.0,FABRIC
MILLENNIUM,210X135UN,4.0,26.448,5.832,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,210X138UN,3.0,28.44,8.44,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,210X139UN,3.0,23.712,6.864,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,2962323UN,4.0,17.532,3.68,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,2962335UN,4.0,26.628,5.872,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,2962338UN,3.0,26.958,7.939,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,4912223UN,6.0,22.818,3.1,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,4912235UN,4.0,23.796,5.164,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,4912238UN,3.0,24.762,7.208,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,7392115UN,4.0,18.8,3.92,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,7392135UN,4.0,17.472,3.7,TELE-UN-30X28.5X14INCH#3,30.0,28.5,14.0,FABRIC
MILLENNIUM,7392138UN,3.0,17.547,4.81,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
